Código Plan;Plan;Cohorte;Sede;RUN;DV;Nombres;Apellido Paterno;Apellido Materno;Número de alumno;Periodo Asignatura;Código Asignatura;Asignatura;Convocatoria;Calificación;Nota
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;7382900;8;NÉSTOR;MANSILLA;RICHTER;399198;2016-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);NOV;SU;4
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;15375288;7;GUMARO;LAFUENTE;PARRAO;452124;2019-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);SEP;MB;6
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;13728075;8;SELENE;HERNÁNDEZ;VEGLIA;616003;2017-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;B;5
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;9287169;3;CHRISTOPHER;AGUDELO;OTERO;532029;2019-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUN;SU;4,1
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;22362767;1;BAYLLOLET;CANTUARIAS;CONDE;647208;2019-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);NOV;SU;4
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;21609985;7;TITO;GHIO;RICCI;529116;2015-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);ABR;B;5,7
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;18328010;0;MARIELA;CIUDAD;PEÑA;650033;2016-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;18449000;0;FILIPPO;UNDA;CARLIER;508110;2015-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;MB;6
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;5832263;2;CHERRI;TILLERIA;ABARCIA;581170;2019-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;SU;4,4
HW2;Magia NOCTURNA PLAN 2005;2005-02;Hogwarts;5590379;2;URZULA;CONSTENLA;VÉLIZ;456188;2020-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);MAR;SU;4,5
HW2;Magia NOCTURNA PLAN 2005;2005-02;Hogwarts;19282750;5;KATIA;CERVA;GIMPEL;506187;2015-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HW2;Magia NOCTURNA PLAN 2005;2005-02;Hogwarts;4668382;7;YAMAL;SIGALA;FERRANDIZ;635184;2010-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);MAY;B;5
GH3;Magia Uagadou PLAN 2005 (NOCTURNA);2006-01;Beauxbaton;20361133;1;ALEXANDRA;PALOMINOS;SALVO;584033;2019-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);ABR;B;5
GH3;Magia Uagadou PLAN 2005 (NOCTURNA);2006-01;Beauxbaton;17649727;3;OLIVER;MARCHESANI;DESCOVIC;412038;2017-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
GH3;Magia Uagadou PLAN 2005 (NOCTURNA);2006-01;Beauxbaton;24753281;2;MONSERRATT;VILLAVICENCIO;HUICHAQUEO;642031;2018-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;B;5,2
PH1;Magia Castelobruxo PLAN 2005 (DIURNO);2006-01;Beauxbaton;18345132;6;HANS;HARDY;ROCHET;579119;2017-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;SU;4
PH1;Magia Castelobruxo PLAN 2005 (DIURNO);2006-01;Beauxbaton;14192957;4;ILSE;INFANTE;DI LORENZO;503134;2017-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;SU;4,7
PH1;Magia Castelobruxo PLAN 2005 (DIURNO);2006-01;Beauxbaton;7307805;1;BRUNILDA;PALZA;SEGOVIA;579105;2012-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5
PH1;Magia Castelobruxo PLAN 2005 (DIURNO);2006-01;Beauxbaton;16962935;5;DIANE;GOLDSACK;SALFATE;437130;2018-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);OCT;SU;4,4
PH1;Magia Castelobruxo PLAN 2005 (DIURNO);2006-01;Beauxbaton;15558882;8;ALLIN;DESCOVIC;GOIO;464183;2020-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4,3
PH1;Magia Castelobruxo PLAN 2005 (DIURNO);2006-01;Beauxbaton;13286852;2;DANIELLE;CHACON;LAMUR;652158;2012-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5
PH1;Magia Castelobruxo PLAN 2005 (DIURNO);2006-01;Beauxbaton;17157632;5;CARLITA;PAINEMAL;ATALA;473103;2017-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
PH1;Magia Castelobruxo PLAN 2005 (DIURNO);2006-01;Beauxbaton;5824003;0;SIGRID;ROGERS;GALARCE;606106;2016-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4,7
PH1;Magia Castelobruxo PLAN 2005 (DIURNO);2006-01;Beauxbaton;8282975;3;ROSA;AGUIRRE;OSSANDON;525374;2022-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);SEP;B;5
PH1;Magia Castelobruxo PLAN 2005 (DIURNO);2006-01;Beauxbaton;4900398;1;OTNIEL;JOPIA;BIERE;462124;2016-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5,2
PH1;Magia Castelobruxo PLAN 2005 (DIURNO);2006-01;Beauxbaton;15492387;4;MIREYA;BERTOLONE;LIMONE;638113;2021-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;MB;6,3
PH1;Magia Castelobruxo PLAN 2005 (DIURNO);2006-01;Beauxbaton;19890643;K;ODETTE;GARCES;CAÑULEF;580153;2010-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUN;MB;6
PH1;Magia Castelobruxo PLAN 2005 (DIURNO);2006-01;Beauxbaton;11161456;6;SCARLLETTE;NEGRON;GUERMAN;394099;2018-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
PH1;Magia Castelobruxo PLAN 2005 (DIURNO);2006-01;Beauxbaton;4136491;0;MELISA;ZAMUDIO;LANAS;623092;2017-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;B;5,3
PH1;Magia Castelobruxo PLAN 2005 (DIURNO);2006-01;Beauxbaton;7116300;4;DARKANYALI;GEISSE;MUGA;549090;2017-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;B;5
PH1;Magia Castelobruxo PLAN 2005 (DIURNO);2006-01;Beauxbaton;5204527;8;RAÙL;PEZOA;CALFILEO;485096;2018-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);MAR;B;5,6
PH1;Magia Castelobruxo PLAN 2005 (DIURNO);2006-01;Beauxbaton;10426746;9;NAYARETH;ACEITON;PARAUD;485178;2015-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;B;5
PH1;Magia Castelobruxo PLAN 2005 (DIURNO);2006-01;Beauxbaton;20275185;3;CARMIÑA;YARAD;ALCANTARA;537141;2012-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);OCT;B;5
PH1;Magia Castelobruxo PLAN 2005 (DIURNO);2006-01;Beauxbaton;15077719;9;PALMENIA;CALISTO;O'RYAN;415121;2012-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5
PH2;Magia Castelobruxo PLAN 2005 (NOCTURNA);2006-01;Beauxbaton;14369671;6;MYRNA;MONTEALEGRE;NUTTERS;452080;2011-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);ABR;SU;4
PH2;Magia Castelobruxo PLAN 2005 (NOCTURNA);2006-01;Beauxbaton;17000639;4;ELISEO;ILDEFONSO;RUIZ TAGLE;502060;2018-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);OCT;SU;4,6
PH2;Magia Castelobruxo PLAN 2005 (NOCTURNA);2006-01;Beauxbaton;13979597;8;ISIS;ADONES;ANUCH;651066;2014-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);OCT;SU;4,3
PH2;Magia Castelobruxo PLAN 2005 (NOCTURNA);2006-01;Beauxbaton;23859731;4;HÉCTOR;MANQUIÁN;COAHILA;462076;2018-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);NOV;SU;4,7
PH2;Magia Castelobruxo PLAN 2005 (NOCTURNA);2006-01;Beauxbaton;22751700;6;VICENTE;ABALLAY;VIVEROS;402043;2022-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);AGO;SU;4,9
PH2;Magia Castelobruxo PLAN 2005 (NOCTURNA);2006-01;Beauxbaton;10990935;7;BIFFRET;SLEMAN;ALDAY;531051;2013-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);AGO;SU;4,5
PH2;Magia Castelobruxo PLAN 2005 (NOCTURNA);2006-01;Beauxbaton;11699338;8;IRVING;SANTILLANA;HERRADA;506048;2013-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUN;B;5
PH2;Magia Castelobruxo PLAN 2005 (NOCTURNA);2006-01;Beauxbaton;13227368;4;LEONOR;CLIFF;MOYA;503026;2019-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);OCT;SU;4,5
PH2;Magia Castelobruxo PLAN 2005 (NOCTURNA);2006-01;Beauxbaton;24359638;8;FLORENCIA;LUNA;LEDEZMA;507117;2018-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);NOV;SU;4,7
GH2;Magia Uagadou PLAN 2005 (DIURNO);2006-01;Uagadou;20658688;6;MARISEL;SANTA MARIA;PARGA;380027;2011-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUN;B;5
GH2;Magia Uagadou PLAN 2005 (DIURNO);2006-01;Uagadou;25498295;2;DAYANE;GALDAMES;.;535042;2018-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);NOV;B;5,5
GH2;Magia Uagadou PLAN 2005 (DIURNO);2006-01;Uagadou;22926605;K;MELANI;MANSILLA;MALDONADO;604060;2015-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUN;B;5
GH2;Magia Uagadou PLAN 2005 (DIURNO);2006-01;Uagadou;13801327;K;GODIVA;ANACONA;LLANCAPÁN;464041;2014-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SO;7
HP2;Magia PLAN 2005;2006-01;Hogwarts;7662585;9;NAIS;ALBASINI;OXMAN;560453;2015-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUN;SU;4,3
HP2;Magia PLAN 2005;2006-01;Hogwarts;19586359;4;HERNA;RIVERAS;VILLOUTA;584315;2017-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;25007884;9;GUILLERMO;BUSTAMANTE;ELIZONDO;501332;2010-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;4776792;5;AMPARO;OSPITAL;GRANADA;628321;2015-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;21851536;2;ROSITA;ALMENDARES;REVILLA;486577;2011-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);AGO;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;4916682;2;CARINA;NARANJO;BELTRÁN;404369;2016-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);NOV;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;13098548;6;GERMAIN;IRRAZABAL;ORTÚZAR;553573;2010-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;9499512;0;SCARLETH;SAPAJ;ROMAN;550480;2011-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;MB;6
HP2;Magia PLAN 2005;2006-01;Hogwarts;18208522;3;IDANA;GAYTAN;ULLOA;550459;2015-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;15278769;3;JOCELYN;FAUNDES;AMESTICA;530642;2014-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);MAY;MB;6
HP2;Magia PLAN 2005;2006-01;Hogwarts;25688247;9;ROSA;POZA;RETAMAL;419503;2019-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5,1
HP2;Magia PLAN 2005;2006-01;Hogwarts;24806630;9;TRISTAN;STURLA;JOBET;614445;2013-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);OCT;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;7068303;6;CELENE;LICANQUEO;PATZKE;580540;2015-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;MB;6
HP2;Magia PLAN 2005;2006-01;Hogwarts;19065721;9;ADAN;BARBOSA;IBANEZ;522391;2009-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);;;
HP2;Magia PLAN 2005;2006-01;Hogwarts;8395890;7;QUELENTARO;HEVIA;CAVOUR;600616;2011-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);OCT;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;7249964;2;GRIMME;RIBECA;PULGAR;491622;2014-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5,3
HP2;Magia PLAN 2005;2006-01;Hogwarts;8256017;K;GRIMME;JOPIA;BEQUE;531533;2011-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;15487711;8;VANESA;GANDARA;LINCIR;584640;2011-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;MB;6
HP2;Magia PLAN 2005;2006-01;Hogwarts;13445025;1;CLAUDETTE;ADROVEZ;PENNA;516524;2010-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);OCT;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;6832052;6;NÁYADET;KAWAGUCHI;ANTOGNINI;553606;2014-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;23048362;1;SHON;MESINA;RIVILLO;577406;2013-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;MB;6
HP2;Magia PLAN 2005;2006-01;Hogwarts;17554229;7;CAMILLE;LANGER;SELEME;568639;2016-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);NOV;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;13317758;0;NOEMI;GANTER;ROLDAN;551545;2015-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;MB;6
HP2;Magia PLAN 2005;2006-01;Hogwarts;22540459;1;ALESSANDRA;TERRAZA;MEYNARD;427360;2013-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);AGO;SU;4,7
HP2;Magia PLAN 2005;2006-01;Hogwarts;16156661;5;JELOIN;SIEVERS;BOSTELMANN;513495;2017-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;MB;6
HP2;Magia PLAN 2005;2006-01;Hogwarts;18289836;7;EFRAÍN;ALCALDE;PRUNES;620549;2010-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);OCT;MB;6
HP2;Magia PLAN 2005;2006-01;Hogwarts;11809079;1;LENIN;POLIT;BADAL;459530;2010-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;7290635;1;NILIMA;ARTUS;AGURTO;440414;2010-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;18144489;8;ARIADNA;CLAVERÍA;LLANTEN;472312;2011-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);SEP;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;14107178;4;INDULFO;OROZ;FRES;381076;2011-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;17459871;4;YENY;ACUNIS;DEREZUNSKY;652353;2011-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;8666687;8;MELISA;ARQUEROS;ZAMUDIO;415415;2010-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;22961787;6;TRINIDAD;FRAILE;OLMOS;575579;2011-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;21272420;8;ÍTALO;RISCAL;PASTENE;605693;2023-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUN;SU;4,6
HP2;Magia PLAN 2005;2006-01;Hogwarts;12618838;5;JESSE;BAUTISTA;DEL CARRIL;380563;2017-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);MAR;;
HP2;Magia PLAN 2005;2006-01;Hogwarts;12618838;5;JESSE;BAUTISTA;DEL CARRIL;380563;2017-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5,7
HP2;Magia PLAN 2005;2006-01;Hogwarts;19860852;2;LUIGI;MONTANARES;FEMENÍAS;484432;2010-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);OCT;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;8349793;3;AMED;GIRALDO;CANTARERO;525341;2015-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);MAY;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;15827824;3;DANISA;BELLO;GERALD;553528;2011-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;22057841;0;ALEXIS;MARTINEZ-CONDE;CHAMEAUT;407614;2018-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);SEP;MB;6
HP2;Magia PLAN 2005;2006-01;Hogwarts;4137781;4;NAYADED;AGUILERA;DUPOUY;465647;2011-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;19657262;6;MIRIAM;FRANETOVIC;ALBASINI;579559;2017-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5,2
HP2;Magia PLAN 2005;2006-01;Hogwarts;15995914;9;BETTINA;PINOCHET;INDA;576494;2017-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;23835289;3;ALINE;HUREL;BONILLA;447621;2014-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;12509626;8;LYDIA;NAVARRO;ZAVALETA;383550;2010-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;16887243;2;ESTEFANNY;GARDEL;JAUFFRET;500526;2010-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;9299133;5;TABATA;SIGALA;CARVAJAL;417505;2014-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);OCT;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;23614154;9;ISAIA;VILLAR;DEL REAL;420649;2015-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;24977830;5;KARIN;MANTILLA;CIKUTOVIC;623055;2015-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUN;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;12325029;2;SIGISFREDO;LEVIO;YAIKIN;400450;2010-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);MAY;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;24107630;9;DANNY;VIVEROS;POLANCO;542336;2011-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;9847387;5;CAROLYN;PINEDA;DIAZ;386454;2017-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;18374402;K;JAVIERA;MC-NIVEN;BELTRAN;374339;2019-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;13665943;2;JOSSELYN;PEREZ DE VALENZUELA;MELLADO;378340;2015-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;19142684;9;YASTIN;GAONA;AVILES;607538;2010-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;8117466;3;ALFREDO;PRIETO;DISI;547515;2011-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);MAY;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;17614224;6;MARCIAL;IRRIBARRA;CASARINO;567509;2022-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);AGO;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;17683539;0;LILIANA;DUSTAN;STANDEN;461322;2016-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUN;SU;4,3
HP2;Magia PLAN 2005;2006-01;Hogwarts;7278505;5;FLORENTINA;GELDES;WIESE;386379;2010-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;18467872;3;YULIANA;LABORDE;HUAICO;616529;2017-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);MAR;;
HP2;Magia PLAN 2005;2006-01;Hogwarts;18467872;3;YULIANA;LABORDE;HUAICO;616529;2017-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5,7
HP2;Magia PLAN 2005;2006-01;Hogwarts;25245379;2;SOHAD;CUTURRUFO;LIAÑO;482416;2014-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;10041624;9;DORA;GARRY;LUZA;462603;2016-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);NOV;MB;6
HP2;Magia PLAN 2005;2006-01;Hogwarts;4818087;5;CAROLA;ZULETA;ADAROS;446313;2014-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;22774141;1;CAROL;LLANCAFIL;PERRY;627615;2011-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;8973890;K;NEHEMÍAS;AGUAYO;ORMAZÁBAL;634331;2010-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);SEP;MB;6
HP2;Magia PLAN 2005;2006-01;Hogwarts;7876443;4;ALAIS;PORTFILTT;FONTALVO;423239;2016-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;MB;6,3
HP2;Magia PLAN 2005;2006-01;Hogwarts;19819099;9;DELP.;URZÚA;PARADA;505320;2014-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4,7
